objid,ra,dec,ug,gr,ri,iz,dered_g,specobjid,specClass,z
587727180060491865,0.89457711,-9.51131949,1.799376,0.984209,0.412086,0.335442,18.347033,183182689795309568,2,0.128522
587727180060557429,1.12194738,-9.38755436,2.169821,1.278374,0.491262,0.328104,18.44017,183464155339030528,2,0.203541
587727180060557437,1.12867574,-9.36764985,1.980976,1.419674,0.521715,0.377493,18.374125,183182689803698176,2,0.20374
587727180060557466,1.168469,-9.42642925,1.480452,0.772326,0.448307,0.329107,18.269749,183182689816281088,2,0.161899
587727180060622906,1.21064479,-9.53670934,1.080612,0.374075,0.198832,0.075537,17.176889,183182689824669696,2,0.055627
587727180060688540,1.45483586,-9.54369176,0.575737,0.210215,0.27121,-7.493973E-3,17.662676,183464155343224832,2,0.112028
587727180060688546,1.46055227,-9.50026951,1.683474,0.848066,0.427471,0.27412,18.475782,183464155544551424,2,0.12571
587727180060688547,1.4672778,-9.36387879,1.355066,0.687971,0.398451,0.28294,17.883913,183182689979858944,2,0.065061
587727180060688548,1.47137802,-9.39704497,1.080893,0.361961,0.264475,0.118355,17.485285,183464155510996992,2,0.088245
587727180060688562,1.49166066,-9.35493299,1.752558,0.930468,0.426011,0.346521,17.182785,183182689925332992,2,0.064755
587727180060754023,1.58285126,-9.46247,1.355909,0.665379,0.374629,0.292417,16.936285,183182689963081728,2,0.055549
587727180060754034,1.61258103,-9.45013174,1.704798,0.864109,0.395338,0.305803,18.155924,183464155523579904,2,0.090109
587727180060754044,1.64706322,-9.43274893,1.977987,1.001841,0.423831,0.35163,17.384359,183464155498414080,2,0.121667
587727180060819573,1.70668266,-9.44642376,2.037693,1.080013,0.432276,0.354774,18.366819,183464155682963456,2,0.144087
587727180060426392,0.84721242,-9.44716237,1.173769,0.473215,0.154676,0.087845,18.352915,183182689778532352,1,-5.62136E-6
587727180060885113,1.80693186,-9.52407245,1.641541,1.162373,0.520906,0.330669,18.69496,183464155674574848,2,0.219884
587727180060885207,1.86770929,-9.41771245,1.902349,1.169622,0.490456,0.305912,18.305244,183464155661991936,2,0.218955
587727180061016218,2.213231,-9.4778656,1.724529,0.770405,0.309872,0.266011,17.033491,183464155888484352,2,0.115983
587727180061016204,2.20231,-9.49231345,1.962824,0.97287,0.409012,0.304579,18.144411,183464155829764096,2,0.112899
587727180060950593,2.08345794,-9.48917329,0.072905,0.295336,0.056849,0.096182,18.808037,183464155808792576,3,1.35824
587727180061147193,2.43400928,-9.37321063,2.06669,1.319778,0.463091,0.371637,18.372797,183464156022702080,2,0.219474
587727180061147206,2.47059614,-9.40480164,1.825268,0.856477,0.381039,0.325102,16.275528,183464156001730560,2,0.068105
587727180061212674,2.55845656,-9.47788659,0.901648,0.262577,0.130568,0.092955,16.627695,183464156005924864,2,0.022169
587727180061212784,2.68420988,-9.37461611,1.211107,0.093992,-0.035839,-0.039766,19.22513,183745617263067136,1,-2.91279E-4
587727180060950663,2.0665515,-9.48452454,1.632395,1.059275,0.463209,0.356085,18.678164,183464155745878016,2,0.17488
587727180061016168,2.12710578,-9.41065118,1.927307,1.010984,0.429329,0.305782,18.327528,183464155842347008,2,0.144362
587727180597166239,0.45263392,-9.07073684,1.790501,1.446304,0.520151,0.372814,18.946203,183182689543651328,2,0.239078
587727180597231738,0.7217179,-9.11670439,0.40204,0.1604,0.172337,0.171862,19.159573,183182689749172224,3,0.45969
587727180597231749,0.73903439,-9.00417562,0.552162,0.223141,0.287855,0.234253,19.26074,183182689724006400,3,0.51656
587727180597297175,0.83278071,-9.03227439,0.078882,-0.035681,0.19314,0.051325,17.591112,183182689694646272,3,1.75934
587727180597297262,0.80355529,-9.03185849,1.536869,0.742508,0.372217,0.318949,18.298582,183182689757560832,2,0.056661
587727180060950623,1.97468301,-9.43355276,1.965811,1.060228,0.431289,0.367017,17.44412,183464155783626752,2,0.123387
587727180597362809,0.93454349,-8.9341074,1.653378,0.943918,0.521753,0.385054,18.460665,183182689774338048,2,0.103617
587727180597428331,1.14145632,-9.05209962,0.509542,0.322273,-0.221167,0.301201,19.740156,183464155133509632,2,0.029459
587727180597362858,1.0026077,-9.06455068,1.196806,-0.029861,-0.058664,-0.045403,18.134373,183464155125121024,1,-1.21944E-3
587727180597428241,1.09291374,-9.0387232,-0.03648,-0.039597,0.226118,0.135702,18.294298,183182689895972864,3,1.85886
587727180597231723,0.69941454,-9.04506519,1.196032,0.422211,0.276405,0.152737,17.817562,183182689719812096,2,0.046052
587727180597428330,1.14279287,-9.05258319,1.110698,0.487017,0.284125,0.220394,15.853328,183182689929527296,2,0.029109
587727180061016190,2.16576206,-9.46553876,1.733725,0.884588,0.425484,0.303974,18.10457,183464155846541312,2,0.084037
587727180597166190,0.47817772,-8.93433901,1.880936,0.838875,0.404564,0.321349,17.333704,183182689703034880,2,0.046172
587727180597231737,0.72191078,-8.92526028,0.260227,0.052881,-0.041561,0.212872,19.020527,183182689753366528,3,0.849517
587727180597428337,1.15554228,-9.02316677,1.10091,0.448244,0.221107,0.213387,17.125519,183182689904361472,2,0.028901
587727180597493775,1.29651612,-8.97834871,1.877432,0.900883,0.411268,0.308985,17.876411,183464155112538112,2,0.088752
587727180597493886,1.30662604,-9.10253023,1.688499,0.583689,0.178314,-0.240816,18.122248,183182689942110208,0,0.806874
587727180596969596,0.05380724,-9.01021422,1.701416,1.104128,0.480719,0.392317,18.641161,183182689203912704,2,0.161542
587727180596969634,0.12642606,-8.95205555,1.894197,1.149057,0.484957,0.328674,18.762962,183182689195524096,2,0.173248
587727180597035118,0.17694567,-8.93493569,1.957228,1.172819,0.488789,0.337831,18.171785,183182689526874112,2,0.17514
587727180597493849,1.23433657,-8.95343908,1.713627,0.953745,0.494097,0.424284,18.444405,183464155095760896,2,0.13612
587727180597493864,1.26868992,-9.06775453,0.819229,0.211557,0.229759,0.043274,18.128387,183464155087372288,2,0.070891
587727180597493908,1.34479511,-9.03563386,1.895769,0.998127,0.473387,0.358183,17.262695,183464155154481152,2,0.083807
587727180597559381,1.47423345,-9.02136292,1.110376,-6.679535E-3,0.036076,-0.084167,18.169455,183464155091566592,1,-2.4205E-4
587727180597559394,1.38189407,-8.94098885,1.226854,0.438362,0.304163,0.118183,17.922848,183464155099955200,2,0.076507
587727180597624973,1.52939645,-8.93949128,1.831455,0.877107,0.410837,0.312696,16.572201,183464155318059008,2,0.067679
587727180597624980,1.54312739,-9.06228208,1.948929,1.289448,0.551558,0.360472,18.619442,183464155276115968,2,0.18875
587727180597624983,1.54511922,-9.002549,1.325178,0.521091,0.313213,0.220606,17.647869,183464155309670400,2,0.122042
587727180597035073,0.24032366,-8.93806211,0.080782,0.220675,0.04995,0.090773,18.367886,183182689552039936,3,1.09458
587727180597625000,1.56232796,-9.0546169,0.144917,0.099504,0.385979,-0.093037,19.472805,183464155280310272,2,0.429605
587727180597625004,1.56967925,-8.99236117,1.668941,0.821766,0.39979,0.264612,18.325834,183464155297087488,2,0.065277
587727180597625027,1.61306047,-9.01717011,0.957062,-0.21397,-0.163969,0.135664,19.423103,183464155322253312,1,2.39789E-4
587727180597756037,1.85067976,-9.05369326,1.741529,1.06637,0.460365,0.279556,18.208584,183464155485831168,2,0.151034
587727180597821503,1.96016359,-8.97496885,2.151646,1.138214,0.469095,0.376535,18.454206,183464155628437504,2,0.152886
587727180597756062,1.9148599,-9.0794332,1.31727,0.614193,0.367235,0.211763,18.364328,183464155443888128,2,0.088575
587727180597821523,2.01292102,-8.97521527,1.668081,0.842415,0.388655,0.286478,17.606802,183464155607465984,2,0.15261
587727180596969574,0.01918765,-8.94377566,0.779039,0.344866,0.1667,0.069262,17.408758,183182689216495616,2,0.027107
587727180597887054,2.21331927,-9.06524833,1.299379,0.52503,0.272883,0.162095,16.554733,183464155641020416,2,0.028355
587727180597755984,1.90492467,-9.10815981,0.0249,-0.397348,-0.284414,-0.346458,17.980778,183464155473248256,1,1.06895E-4
587727220876771461,0.23206494,14.0184252,1.907003,0.823492,0.375666,0.332325,17.976494,211330580342636544,2,0.074088
587727220876771447,0.20345918,14.00929749,1.863714,0.90403,0.402578,0.288038,18.550953,211330580569128960,2,0.091354
587727220876771494,0.31320601,14.00235512,1.594019,0.865702,0.410841,0.325825,17.677948,211330580384579584,2,0.094885
587727180597887082,2.2546805,-9.03475287,1.096624,0.451353,0.271632,0.222942,16.471573,183464155976564736,2,0.035732
587727180597952582,2.3957032,-9.09049408,1.014204,0.453239,0.126896,0.073603,17.604219,183464155963981824,1,-3.52971E-4
587727180598018061,2.42976919,-9.14424065,0.037142,0.143612,0.316538,-0.081406,17.181778,183464155972370432,3,0.209572
587727180598083713,2.57715167,-9.05786601,1.942749,1.127926,0.520075,0.361281,17.792122,183464156110782464,2,0.151948
587727180597887013,2.19813646,-8.98492911,0.67375,-0.114563,0.174479,0.110182,17.423456,183464155624243200,2,0.026647
587727220876705819,0.06085256,13.92562536,1.510864,1.033871,0.501938,0.286921,18.520895,211330580518797312,2,0.199276
587727220876705929,0.04018091,14.09521537,1.703051,1.107319,0.564735,0.384827,18.714235,211330580548157440,2,0.1377
587727220876705961,0.09361257,14.05075101,1.552181,0.799744,0.404694,0.299137,17.762926,211330580497825792,2,0.104671
587727220876706008,0.19000407,14.07467011,1.407917,0.554424,0.345575,0.259283,17.92642,211330580543963136,2,0.041795
587727180597690503,1.73438988,-8.99390233,1.339453,0.756804,0.390301,0.295813,18.525637,183464155410333696,2,0.109152
587727220876902662,0.6401206,14.08263681,1.138597,0.492279,0.311993,0.173859,16.95594,211330580170670080,2,0.092749
587727220876902664,0.64349286,13.96690776,1.955109,0.908134,0.408562,0.313124,17.877838,211330580221001728,2,0.09859
587727220877295872,1.51299201,14.10925358,1.5453,0.646135,0.41884,0.200558,18.43251,211612124747661312,2,0.175951
587727220876968102,0.7714517,13.92634657,1.309185,0.711184,0.423758,0.245993,17.767241,211330580166475776,2,0.109315
587727220876968225,0.71462445,14.05860478,1.117403,0.728128,0.358091,0.227415,18.433691,211612125037068288,2,0.137761
587727220877033629,0.87242936,14.00849561,1.670538,0.748037,0.354544,0.278476,16.987421,211330580158087168,2,0.091431
587727220877033633,0.884087,13.96177646,1.879328,1.014149,0.451963,0.357187,18.355928,211612125062234112,2,0.0943
587727220877033643,0.89402635,14.02807633,1.420769,0.726602,0.34647,0.257804,16.412424,211330580195835904,2,0.092562
587727220876640496,0.03062638,13.91017038,1.736752,0.97118,0.411785,0.308603,18.044844,211330580502020096,2,0.104567
587727220876837015,0.49819716,13.99262841,0.109627,0.201368,-2.481461E-3,-0.113537,19.077145,211612125045456896,3,1.27159
587727220876837097,0.35880384,14.00139801,1.120693,0.444839,0.312996,0.133406,17.49581,211612125099982848,2,0.09231
587727220877033682,0.93747261,13.95713442,1.810789,0.978456,0.467249,0.344397,18.369234,211612125074817024,2,0.091528
587727220877361349,1.686681,13.99674457,1.16353,0.668903,0.374006,0.272379,18.13158,211612124365979648,2,0.102304
587727220876968118,0.67029159,13.95943957,1.894018,0.849055,0.37117,0.290654,16.759628,211612125032873984,2,0.092234
587727220876968212,0.67369329,14.02820346,1.134371,0.428074,0.249245,0.016014,18.121773,211612125095788544,2,0.068294
587727220877426732,1.78113836,13.96422054,1.192097,0.444902,0.164454,0.053003,17.460175,211612124353396736,1,-1.08074E-4
587727220877426870,1.75664911,14.10657346,1.357612,0.499052,0.227182,0.061198,15.205405,211612124378562560,2,0.018105
587727220877426912,1.8067753,14.04690951,1.831944,0.971231,0.418356,0.310616,17.13908,211612124420505600,2,0.086449
587727220876640410,0.03908947,13.93844984,0.278776,0.379137,0.081512,0.163214,18.624926,211330580493631488,3,2.23419
587727220877426974,1.86084446,14.06478474,1.928366,0.98646,0.484663,0.370718,18.420593,211612124403728384,2,0.074969
587727220877033658,0.90964681,13.97306769,1.882399,0.951696,0.405231,0.33735,16.933577,211612125053845504,2,0.092322
587727220877492398,1.98185036,13.93321071,1.508797,0.837074,0.446768,0.282923,18.162514,211612124194013184,2,0.104002
587727220877492409,2.00409048,14.02184908,1.112669,0.415785,0.185455,0.14987,17.053089,211612124244344832,2,0.018123
587727220877492472,2.01787892,13.9647127,0.880909,0.348206,0.20458,0.175579,17.780161,211612124223373312,2,0.104309
587727220877623407,2.21716904,14.10610964,1.783272,1.046082,0.480623,0.325138,18.076048,211612124034629632,2,0.143428
587727220877623551,2.20332129,14.03371586,0.912865,0.528425,-0.172663,-0.169828,17.588131,211612124047212544,2,6.3E-3
587727220877426890,1.765424,14.01067151,1.795353,0.966889,0.420936,0.322204,16.603018,211612124386951168,2,0.085969
587727220877689040,2.49382539,14.12121172,1.764627,1.060448,0.435539,0.338232,17.832844,211893600043139072,2,0.14389
587727220877689098,2.45760986,14.08393468,1.693544,1.216532,0.499508,0.523386,18.660135,211612123917189120,2,0.14355
587727220877295779,1.52385994,13.97884102,1.886225,0.890474,0.379653,0.293333,15.867489,211612124739272704,2,0.075098
587727220877164669,1.15825683,14.02968672,1.989767,0.89995,0.421816,0.343132,18.316395,211612124928016384,2,0.14325
587727220877164721,1.25790824,14.01561773,1.515457,0.788092,0.37883,0.308826,17.483521,211612124915433472,2,0.074952
587727220877295805,1.54194664,14.01761376,1.830286,0.900974,0.440762,0.323643,18.131266,211612124751855616,2,0.074259
587727220877164747,1.12782488,14.03681913,1.278406,0.669151,0.404739,0.251974,17.911493,211612124932210688,2,0.093213
587727220877558195,2.16834826,14.00926776,1.005589,0.454411,0.025146,0.102821,17.781513,211612124017852416,0,0.017353
587727220877623426,2.25471572,13.94734819,2.001568,1.026541,0.458076,0.334429,17.385546,211612124068184064,2,0.091361
587727220877623429,2.2610671,14.01556462,1.094967,0.435596,0.181927,0.099762,16.716381,211612124063989760,2,0.027816
587727220877492347,1.90415006,13.96808619,1.847198,0.993435,0.428909,0.298311,18.243906,211612124248539136,2,0.092142
587727220877492364,1.94169475,14.09923334,2.05304,0.999031,0.40633,0.335173,18.318901,211612124265316352,2,0.116923
587727221413511423,0.02373499,14.41244013,1.319319,0.898731,0.451008,0.267622,18.361637,211330580904673280,2,0.171516
587727220877623531,2.3047409,14.12954897,1.285217,0.965799,0.424604,0.246246,18.719376,211893600001196032,2,0.141993
587727221413511425,0.02792911,14.33293194,1.51396,1.099749,0.427946,0.309372,18.564451,211330580841758720,2,0.222063
587727220877689004,2.43591364,14.11575392,1.809341,0.884609,0.376188,0.311155,18.236694,211893600047333376,2,0.090882
587727220877689011,2.45196733,13.972145,1.984114,1.038208,0.439327,0.344141,18.19348,211893600009584640,2,0.117943
587727220877689012,2.45204204,13.96994724,1.365643,0.777124,0.439457,0.259293,18.464325,211612123858468864,2,0.116888
587727221413576798,0.15342941,14.46183,1.80142,1.280516,0.472733,0.367109,18.384314,211330580783038464,2,0.193878
587727221413576845,0.03574808,14.5164693,1.660519,0.965006,0.452026,0.370232,18.120405,211330580892090368,2,0.14303
587727221413576892,0.08288222,14.37210128,1.309586,0.644327,0.367754,0.230656,17.860931,211612125183868928,2,0.094647
587727221413576917,0.11696289,14.38122408,1.837313,1.010801,0.504057,0.440477,18.482445,211330580824981504,2,0.092622
587727221413576925,0.11748101,14.41939449,1.316298,0.767954,0.400421,0.236101,18.150614,211330580762066944,2,0.143307
587727221413577010,0.17198797,14.49040947,1.767784,1.282867,0.472063,0.346996,18.665731,211330580795621376,2,0.197394
587727221413577013,0.17569163,14.50642829,1.884043,0.965075,0.480841,0.430828,17.411966,211330580812398592,2,0.094099
587727220877754576,2.62555171,14.02511058,1.901567,0.976984,0.406506,0.348659,16.978046,211893600022167552,2,0.11075
587727221413577017,0.18144605,14.52487541,1.914671,0.945629,0.425419,0.344957,18.655064,211330580757872640,2,0.094239
587727221413708009,0.45739901,14.51333456,1.949814,1.057611,0.461936,0.402255,17.216558,211612125179674624,2,0.105773
587727221413708014,0.46386964,14.46504259,1.30069,0.697176,0.390608,0.258457,17.618534,211330580577517568,2,0.106619
587727221413773324,0.50581692,14.48802551,1.141687,0.468079,0.129435,0.08131,18.114119,211330580636237824,1,-9.72335E-5
587727221413773481,0.61919799,14.36759966,0.945297,0.306679,0.093597,0.024563,17.778555,211330580426522624,1,-8.40639E-4
587727221413773686,0.56157362,14.48780123,0.980682,0.421303,0.199144,0.08078,17.118847,211330580648820736,0,0.017343
587727221413773593,0.63127621,14.40034413,1.332418,0.635912,0.343479,0.238586,17.398067,211330580413939712,2,0.111123
587727221413708028,0.48866097,14.5134694,1.670938,0.960154,0.407663,0.335938,17.815638,211330580627849216,2,0.104768
587727221413642408,0.22046891,14.41352586,2.031799,1.119921,0.536983,0.452524,17.589451,211612125150314496,2,0.09204
587727221413707929,0.38092805,14.40745246,1.218199,0.631639,0.356218,0.234687,16.44771,211330580573323264,2,0.041891
587727221413707961,0.40700945,14.50253647,1.814508,0.918644,0.374485,0.339214,18.105358,211612125154508800,2,0.10549
587727221413707989,0.44616342,14.34775345,0.903908,0.403324,0.330973,0.074675,18.07556,211612125070622720,2,0.092239
587727221413708006,0.45635594,14.43968835,1.638128,0.6908,0.303134,0.226676,16.97876,211330580602683392,2,0.039997
587727221413839015,0.72963057,14.36001295,0.798143,0.133068,0.143276,-0.01808,17.947046,211612124965765120,2,0.019286
587727221413904612,0.92887015,14.41217527,1.905636,0.838366,0.432238,0.31711,17.61409,211330580275527680,2,0.072494
587727221413904728,0.95013838,14.33896816,1.171453,0.671148,0.383167,0.249338,18.205952,211330580262944768,2,0.067951
587727221413970090,0.98845535,14.41487172,1.227957,0.578703,0.399944,0.168505,17.52482,211330580258750464,2,0.074319
587727221413970202,1.02941566,14.46035018,1.009348,0.372955,0.235003,0.152681,17.602568,211612124974153728,2,0.038131
587727221413838976,0.65741893,14.53498745,1.715075,0.994675,0.488575,0.285982,18.670765,211612124995125248,2,0.14377
